time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-11T23:48:30.712326	0.04279657083621175	0.12975692948449002	0.32982108166583324	0.26113167
2022-12-11T23:48:31.740704800	0.0025298964952554523	0.36174907381637733	0.006993512018055974	0.255419
2022-12-11T23:48:32.771731200	0.002525743346068576	0.16786049738374723	0.015046680937054857	0.25484377
2022-12-11T23:48:33.804760600	0.0025209540083765696	0.2068965249680027	0.012184612616216943	0.2549272
2022-12-11T23:48:34.835800100	0.0025281691437546586	0.21095528527099738	0.011984383991645062	0.25482497
2022-12-11T23:48:35.868772500	0.002518605604512413	0.18870017057615163	0.013347129453155462	0.25490892
2022-12-11T23:48:36.900772800	0.002525867061054337	0.17942481461324492	0.01407757932758026	0.25489688
2022-12-11T23:48:37.933800700	0.0037776921151671692	0.21068469200532636	0.01793054862795473	0.25440934
2022-12-11T23:48:38.967800800	0.0025210079423770354	0.21800777684946782	0.011563844092212207	0.25427482
2022-12-11T23:48:39.999796	0.0025209815852016105	0.21546355131130213	0.011700269348848205	0.25430837
2022-12-11T23:48:41.030826500	0.002528217250703459	0.1993209093312699	0.01268415470903547	0.25446898
2022-12-11T23:48:42.063797900	0.0025210421099062063	0.2189818919681038	0.011512559724679943	0.25407714
2022-12-11T23:48:43.094825500	0.002525833742558813	0.20514441917271353	0.012312466274952786	0.25417987
2022-12-11T23:48:44.126276800	0.002522273490962109	0.22111104701582873	0.011407270351270808	0.25414303
2022-12-11T23:48:45.158932800	0.0025220944350280872	0.1997218728263741	0.012628033171011974	0.25421917
2022-12-11T23:48:46.190790700	0.002523489691823202	0.20337173444904866	0.012408261642944386	0.25385365
2022-12-11T23:48:47.222819	0.0025282388503372246	0.19551311957481343	0.012931300241310863	0.25401324
2022-12-11T23:48:48.256810800	0.0025161327183437976	0.2853038861653767	0.008819132301917956	0.25412875
2022-12-11T23:48:49.291791	0.002516151437758723	0.21671724970872153	0.011610296093829874	0.25194234
2022-12-11T23:48:50.319810800	0.0025307247804650917	0.1600825440335747	0.015808874076453417	0.251555
2022-12-11T23:48:51.351792	0.00252346157104758	0.21164783619025884	0.011922926387866012	0.25172913
2022-12-11T23:48:52.384792800	0.0025209586451456663	0.19629569731860877	0.012842658701040618	0.2519814
2022-12-11T23:48:53.416818600	0.0037887307700999627	0.25560643095939406	0.014822517398640276	0.25122404
2022-12-11T23:48:54.446808600	0.003788830725858007	0.22983238796782188	0.016485190618079768	0.2510186
2022-12-11T23:48:55.478784400	0.05294166905055439	0.14415502155169901	0.36725511522723936	0.2513275
2022-12-11T23:48:56.510786400	0.04424552009204136	0.13868362514915067	0.3190392524312545	0.25131425
2022-12-11T23:48:57.540785300	0.05178025968459988	0.14790939697304528	0.3500809329513811	0.25168929
2022-12-11T23:48:58.571785	0.04298131647278027	0.13405137223799735	0.3206331703674799	0.2515763
2022-12-11T23:48:59.602127400	0.04545059207940894	0.14065997311580103	0.3231238501801139	0.25170782
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-11T23:49:00.555957900	0.19977964593064507	0.011793828473703527	0.2535894636450143
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-11T23:49:00.555957900	0.36174907381637733	0.04545059207940894	0.2611316740512848
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-11T23:49:00.555957900	0.12975692948449002	0.04279657083621175	0.12975692948449002
