time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-12T01:31:02.838702700	0.04886110955037283	0.13812223854354388	0.35375266188557364	0.22986725
2022-12-12T01:31:03.872782100	0.003777521876022046	0.30767349643461106	0.012277696713551249	0.22971493
2022-12-12T01:31:04.899297600	0.0012672125583173246	0.1941138914397872	0.006528190996111195	0.22974749
2022-12-12T01:31:05.928305300	0.002530759949717161	0.22332060594394265	0.011332406783601624	0.22992712
2022-12-12T01:31:06.959843900	0.002524530111835795	0.19435638570205113	0.012989180173919814	0.22945763
2022-12-12T01:31:07.992819	0.002521044306421907	0.17609596065696784	0.014316309681474532	0.22966808
2022-12-12T01:31:09.026821100	0.003781466154655746	0.18194438958808168	0.020783637039959883	0.2297673
2022-12-12T01:31:10.059818700	0.0025185318002478203	0.20666033461731248	0.012186817586023769	0.229871
2022-12-12T01:31:11.093814800	0.002520976460259279	0.21471797731272546	0.011740872803526875	0.22954331
2022-12-12T01:31:12.126550	0.002519176454856245	0.21780188816317825	0.011566366463126644	0.22965279
2022-12-12T01:31:13.158556800	0.0025234180462132562	0.20764697600320006	0.012152443029916157	0.22984195
2022-12-12T01:31:14.189557100	0.00252586461113502	0.23234079373286554	0.010871378075944509	0.23000078
2022-12-12T01:31:15.216158800	0.002536710709159761	0.2091220523793117	0.012130287936150326	0.2295428
2022-12-12T01:31:16.247158600	0.002525840847164272	0.2151983952450146	0.011737266183088728	0.22974274
2022-12-12T01:31:17.276601500	0.0012660622173683218	0.2089759380832451	0.006058411456270093	0.22980738
2022-12-12T01:31:18.308632700	0.003781385621664152	0.17876798107842595	0.021152477075887816	0.22990233
2022-12-12T01:31:19.339974400	0.0025274845545216677	0.2987551316590247	0.008460054026473885	0.22959517
2022-12-12T01:31:20.372971700	0.0025185313131053278	0.2114077944851203	0.011913143123408309	0.22967584
2022-12-12T01:31:21.403046200	0.002528142882060233	0.17742320084482485	0.014249223720585215	0.23008771
2022-12-12T01:31:22.464023900	0.0036922162834843258	0.16266122977898745	0.02269880959649111	0.23022877
2022-12-12T01:31:23.498021300	0.0037668501755532993	0.177753800196816	0.02119139040280711	0.22977279
2022-12-12T01:31:24.531016800	0.0025234214694604307	0.23940195738897074	0.010540521460150287	0.2299081
2022-12-12T01:31:25.563045700	0.0025209025169820095	0.20337171476155458	0.01239554143474509	0.22998926
2022-12-12T01:31:26.593012500	0.002530857838516206	0.2240508789613045	0.011295906761219656	0.23032397
2022-12-12T01:31:27.625015	0.05798231264779338	0.14542842011088353	0.39870001065530464	0.23013106
2022-12-12T01:31:28.657012400	0.040413939614849334	0.1382530739819624	0.2923185608163914	0.23024605
2022-12-12T01:31:29.688528500	0.029004751751124307	0.1365901950964431	0.21234871017385062	0.23032624
2022-12-12T01:31:30.717552500	0.05061434804848728	0.15132899938876287	0.33446562293364185	0.23025131
2022-12-12T01:31:31.749534600	0.05803979610561084	0.14667519758907588	0.39570286633064367	0.23022552
2022-12-12T01:31:32.782527500	0.04289822317618719	0.14203675121976933	0.3020219964747857	0.23019996
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-12T01:31:33.016530400	0.19539992167959222	0.01298477965510489	0.22990055431922277
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-12T01:31:33.016530400	0.30767349643461106	0.04289822317618719	0.23032623529434204
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-12T01:31:33.016530400	0.1365901950964431	0.04886110955037283	0.13812223854354388
