time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-12T00:10:54.770587700	0.03206459555324231	0.2459892540628983	0.13034957838053993	0.24081059
2022-12-12T00:10:55.807588100	0.003763246628131021	0.23269093988663214	0.01617272520350164	0.24112226
2022-12-12T00:10:56.844596200	0.00627829552453361	0.24232158424746886	0.025908940567679492	0.24147576
2022-12-12T00:10:57.879597	0.06164274416935523	0.2679822803239331	0.2300254483051729	0.24077727
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-12T00:10:58.522595	0.2472460146302331	0.025937220468815542	0.2410464696586132
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-12T00:10:58.522595	0.2679822803239331	0.06164274416935523	0.2459892540628983
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-12T00:10:58.522595	0.23269093988663214	0.03206459555324231	0.24077726900577545
