time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-12T09:41:01.999644200	0.10286394745851667	0.47715579150579146	0.21557727955874167	0.18967804
2022-12-12T09:41:03.029644600	0.02085695850682827	0.3613068143178908	0.05772644655541305	0.18954526
2022-12-12T09:41:04.061659800	0.02142802194926438	0.31228354528108204	0.0686171982900262	0.18518521
2022-12-12T09:41:05.096644	0.18763513759654876	0.48698294534621167	0.3853012500533319	0.1811496
2022-12-12T09:41:06.129342100	0.025216758413706606	0.2399111581546055	0.10510873528215064	0.17867933
2022-12-12T09:41:07.161401	0.15140069625909955	0.3603500459809117	0.42014895779177863	0.17618501
2022-12-12T09:41:08.193401200	0.0340336006327285	0.1567343204062961	0.21714197978148347	0.17497543
2022-12-12T09:41:09.243375400	0.1427467756606569	0.30419655394570166	0.4692583588114442	0.1740051
2022-12-12T09:41:10.284939200	0.15516311739944982	0.41884429385445066	0.37045536891895525	0.17120689
2022-12-12T09:41:11.317943700	0.25689009455973266	0.4964168352028258	0.5174886835873981	0.17123947
2022-12-12T09:41:12.398941200	0.13731586260818873	0.4952591225549475	0.27726064267085554	0.17001335
2022-12-12T09:41:13.435572200	0.03143132707444184	0.37736597728631205	0.08329136426253529	0.16869178
2022-12-12T09:41:14.486569900	0.18477485218488024	0.39855316689294523	0.4636140608926897	0.1671094
2022-12-12T09:41:15.527621500	0.2783795636551988	0.5428669290079997	0.5127952151439613	0.16669902
2022-12-12T09:41:16.559626600	0.2773102562151541	0.4691668022394704	0.5910696470668239	0.16649058
2022-12-12T09:41:17.631645800	0.11925322133615943	0.21774090397639376	0.5476840554914211	0.16676241
2022-12-12T09:41:18.669622500	0.3201906941862025	0.4291238141204704	0.746149907439799	0.16636656
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-12T09:41:18.865622500	0.3849564129455475	0.14393475798216218	0.1743519095813527
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-12T09:41:18.865622500	0.5428669290079997	0.3201906941862025	0.47715579150579146
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-12T09:41:18.865622500	0.1567343204062961	0.10286394745851667	0.1663665622472763
