time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-11T23:04:08.748658900	0.0012604743197536727	0.30330205594272186	0.004155838363297186	0.22896758
2022-12-11T23:04:09.784655	0.005241939617901283	0.36684120275052046	0.014289397097703323	0.22796243
2022-12-11T23:04:10.819661400	0.0025160760755770315	0.3916900667925548	0.006423640242349022	0.23006491
2022-12-11T23:04:11.851659400	0.0025209898827714696	0.36342681628963824	0.006936719498327637	0.22902696
2022-12-11T23:04:12.888661300	0.0037704784639439946	0.3287713523394611	0.011468391139051928	0.22960244
2022-12-11T23:04:13.937663700	0.0024825220911895425	0.3016488578722545	0.0082298408444194	0.22977054
2022-12-11T23:04:14.969664300	0.0025234302721386715	0.2938741303173501	0.008586772402911608	0.23073585
2022-12-11T23:04:16.001664200	0.0025209754840821493	0.27703958728602185	0.009099694050148285	0.2306612
2022-12-11T23:04:17.036661500	0.0025185578626458973	0.30353675421867776	0.00829737363809144	0.2280907
2022-12-11T23:04:18.067661400	0.0025234009301167005	0.2954913833849726	0.008539676863704547	0.22763298
2022-12-11T23:04:19.099285	0.002524347309606375	0.30512677108083963	0.008273109896796239	0.22698987
2022-12-11T23:04:20.167360	0.00244044936505677	0.28018667356943905	0.00871008365232599	0.2260253
2022-12-11T23:04:21.197574600	0.002527820913862023	0.28448515788832185	0.008885598576128004	0.22619165
2022-12-11T23:04:22.229566	0.002520940098171619	0.2498209026969639	0.010090989468681703	0.2265146
2022-12-11T23:04:23.261586900	0.002525867061054337	0.2776030392222856	0.00909884512839139	0.2263996
2022-12-11T23:04:24.294575900	0.002518551529677128	0.188245076033985	0.013379109736832847	0.22655544
2022-12-11T23:04:25.325100700	0.0025270048269754536	0.23831880832460473	0.01060346367431277	0.22567706
2022-12-11T23:04:26.357107600	0.002525863386177144	0.18288273520853537	0.013811382377330381	0.22603357
2022-12-11T23:04:27.388111	0.002523424403679687	0.18115162131188478	0.013929902395602425	0.22574921
2022-12-11T23:04:28.420107300	0.002525860201292225	0.21066706317498796	0.011989820160896015	0.22528146
2022-12-11T23:04:29.450580100	0.0025247124510060365	0.18451719909949849	0.013682802813653258	0.22514293
2022-12-11T23:04:30.481839600	0.0025252339150437938	0.18861264713561765	0.01338846547881851	0.22521834
2022-12-11T23:04:31.512992800	0.002527928145685025	0.17795580225156882	0.014205370736444976	0.22531454
2022-12-11T23:04:32.548516	0.0025148368938756214	0.19213708283855768	0.013088763796776814	0.22615583
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-11T23:04:33.539517400	0.26530553279296937	0.0026304868958868187	0.22732354141771793
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-11T23:04:33.539517400	0.3916900667925548	0.0025148368938756214	0.30330205594272186
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-11T23:04:33.539517400	0.17795580225156882	0.0012604743197536727	0.2251429259777069
