time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-12T00:49:41.937244900	0.04041369658327737	0.17530792327010303	0.2305297777158114	0.2417784
2022-12-12T00:49:42.965266200	0.015901800965689657	0.20383249298061334	0.07801406308268079	0.241471
2022-12-12T00:49:43.996266300	0.00757752327645414	0.243824207059675	0.031077813674995656	0.2417591
2022-12-12T00:49:45.029250100	0.047899141631247526	0.1563618421671601	0.30633523478215674	0.2418716
2022-12-12T00:49:46.059266800	0.045509094586005105	0.1756388620333711	0.25910606604453207	0.24173155
2022-12-12T00:49:47.089266600	0.04420261354545092	0.14290065186395107	0.3093240861317703	0.241823
2022-12-12T00:49:48.118253	0.0518819352531589	0.1479570190207804	0.35065545113390084	0.24188839
2022-12-12T00:49:49.148272200	0.06194202021412146	0.15850990281155142	0.3907769742800412	0.24183102
2022-12-12T00:49:50.179275100	0.04550973082996641	0.14374177992108728	0.3166075364793088	0.2418275
2022-12-12T00:49:51.203277500	0.05335234164464038	0.14545379349071508	0.36679924506778905	0.24183077
2022-12-12T00:49:52.232298600	0.054411698488855034	0.1505866750781989	0.3613314289634147	0.24181297
2022-12-12T00:49:53.262270200	0.04551100778993109	0.17956146623229796	0.2534564277340756	0.24161105
2022-12-12T00:49:54.293269700	0.05809449725688898	0.14205128279884793	0.40896848034208766	0.24156193
2022-12-12T00:49:55.322344500	0.04681683880848823	0.15262479392642825	0.3067446487826609	0.24152586
2022-12-12T00:49:56.354335400	0.05178001861356788	0.13784370270327206	0.37564297532714747	0.24151409
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-12T00:49:56.591323300	0.16374642635720352	0.04472026396584953	0.24172254900137582
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-12T00:49:56.591323300	0.243824207059675	0.05178001861356788	0.2418883889913559
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-12T00:49:56.591323300	0.13784370270327206	0.04041369658327737	0.17530792327010303
