time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-11T23:55:06.611589700	0.053251141165771176	0.2131508876615661	0.2498283809651385	0.2447347
2022-12-11T23:55:07.649595400	0.0025040001502560348	0.2633901913168829	0.00950680865425049	0.24454606
2022-12-11T23:55:08.688592400	0.003766870153996884	0.21222244176964822	0.017749631578009753	0.2449449
2022-12-11T23:55:09.733596800	0.003741630600939639	0.21599676534471868	0.01732262330395646	0.24496494
2022-12-11T23:55:10.776587600	0.0024968186934426623	0.2680438134513399	0.00931496482345014	0.24427022
2022-12-11T23:55:11.815596500	0.0037523683748424126	0.20850903734305049	0.01799619058558508	0.24451123
2022-12-11T23:55:12.860588700	0.0037416517463563855	0.23303664744594343	0.016056065804947357	0.2447535
2022-12-11T23:55:13.897599600	0.0025088086076556987	0.26485145530338505	0.009472512072028753	0.24500354
2022-12-11T23:55:14.932597200	0.003770512674858883	0.22402609519178962	0.01683068515581157	0.24509898
2022-12-11T23:55:15.964596500	0.0025234229365692063	0.2207581456379859	0.011430712689113115	0.2444987
2022-12-11T23:55:17.019588800	0.003709661673157368	0.23899076454198476	0.0155221967688449	0.2447069
2022-12-11T23:55:18.051595300	0.0025185201088800163	0.24413665893704306	0.01031602594975088	0.24493113
2022-12-11T23:55:19.083595900	0.002523415112008785	0.22405042782879403	0.01126271052665442	0.2450847
2022-12-11T23:55:20.146609500	0.0049273982167454145	0.22783317999008723	0.021627219604097175	0.24450347
2022-12-11T23:55:21.178594800	0.002508866615612636	0.272401496744498	0.009210179259645755	0.24471417
2022-12-11T23:55:22.210596600	0.002523414378458733	0.2177401459729531	0.011589109427584302	0.24490882
2022-12-11T23:55:23.265124700	0.004976716927526261	0.21106933371981598	0.02357858832364821	0.24508294
2022-12-11T23:55:24.302116200	0.002496850293266852	0.2508383185685442	0.009954022605141014	0.24452928
2022-12-11T23:55:25.334119700	0.0025185335052480273	0.21523400633577816	0.011701373533506419	0.24464552
2022-12-11T23:55:26.367119300	0.002523415112008785	0.258115238189461	0.00977631204460914	0.24492636
2022-12-11T23:55:27.409112900	0.0037524253275765243	0.21723943386008904	0.017273223654197322	0.24510224
2022-12-11T23:55:28.485114100	0.0048404485914000294	0.20401371654332512	0.023726093879438217	0.24490307
2022-12-11T23:55:29.521589900	0.002514948856000064	0.2590578349119024	0.009708059425631042	0.2448745
2022-12-11T23:55:30.552002200	0.0025224166562864176	0.21602031843759073	0.011676756494621849	0.24509948
2022-12-11T23:55:31.593209500	0.0037552553145815235	0.2669415023418399	0.014067708773784526	0.24515085
2022-12-11T23:55:32.625209400	0.035259513403563515	0.2627357510049426	0.13420142964441945	0.24537884
2022-12-11T23:55:33.657211100	0.045421388391581885	0.14708746001707362	0.30880530798689065	0.24544522
2022-12-11T23:55:34.689208300	0.05051745881760178	0.14582077273480443	0.3464352702990738	0.24540564
2022-12-11T23:55:35.721210800	0.045377426929999985	0.13194328636266694	0.34391614898292716	0.24542268
2022-12-11T23:55:36.753211100	0.047944905711447494	0.13321082106636062	0.35991750015235735	0.24545676
2022-12-11T23:55:37.779208200	0.05583985282905244	0.15212898957225252	0.36705596340355445	0.24543194
2022-12-11T23:55:38.810209900	0.04041391609553721	0.1370197509002935	0.2949495662486323	0.24549107
2022-12-11T23:55:39.842211200	0.034099106102693684	0.13236462886966915	0.2576149413471242	0.24546501
2022-12-11T23:55:40.874211300	0.037851241351142755	0.14203841393859928	0.26648594772048906	0.2455309
2022-12-11T23:55:41.906212400	0.03911298729634397	0.12564042785047447	0.3113089310941587	0.24549332
2022-12-11T23:55:42.938211	0.04663804645551977	0.14203693125522954	0.32835154944114325	0.24549833
2022-12-11T23:55:43.970211300	0.04672848624130694	0.14329648564529318	0.3260965265887651	0.24556097
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-11T23:55:44.827210800	0.2065673399083156	0.01772632003835778	0.2450289436288782
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-11T23:55:44.827210800	0.272401496744498	0.04672848624130694	0.24556097388267517
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-11T23:55:44.827210800	0.12564042785047447	0.053251141165771176	0.2131508876615661
