time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-18T01:35:11.237639500	0.048863245457672705	0.24343221740530196	0.20072628832163963	0.3692911
2022-12-18T01:35:12.268192200	0.002531806374578039	0.2307451885499372	0.010972304083515539	0.36859888
2022-12-18T01:35:13.312880	0.0024903968702827896	0.18736240977717977	0.01329187040903502	0.36880356
2022-12-18T01:35:14.367575	0.0037036759617990176	0.22631235195235042	0.016365328404959613	0.36917084
2022-12-18T01:35:15.407603900	0.0025039382742437556	0.29134782518629554	0.008594326292439874	0.36922848
2022-12-18T01:35:16.437594900	0.0025258856805964614	0.23584273238689157	0.01071004247208617	0.36870712
2022-12-18T01:35:17.468582800	0.002530770279333547	0.2534044513885614	0.009987079017222763	0.36900425
2022-12-18T01:35:18.507598	0.0025064140137176644	0.24306241711984267	0.010311812263768731	0.3692049
2022-12-18T01:35:19.544583400	0.0037668530814955587	0.23636255775121884	0.01593675883919112	0.36932844
2022-12-18T01:35:20.581604200	0.002508830843722141	0.2881779041043495	0.008705840413127894	0.36876848
2022-12-18T01:35:21.616597500	0.0025161020871747168	0.2347908261710162	0.01071635603574241	0.36893135
2022-12-18T01:35:22.647650600	0.001262875837506926	0.2573159376336681	0.004907880363418604	0.36924076
2022-12-18T01:35:23.689688500	0.0025014796752575084	0.24106260045370898	0.010376888287728668	0.3694587
2022-12-18T01:35:24.728377100	0.0012535980470282273	0.22527349801140495	0.005564782622431518	0.36880633
2022-12-18T01:35:25.769407100	0.002499131421876064	0.31580705487074645	0.007913475596353947	0.3690461
2022-12-18T01:35:26.802375200	0.002521050163815823	0.3118580328911673	0.008083967375936162	0.36722872
2022-12-18T01:35:27.840384900	0.0012544069624700381	0.5705865650128319	0.0021984516274788698	0.3657766
2022-12-18T01:35:28.881386500	0.0025040037617908933	0.5912101188225611	0.004235387186501142	0.36029693
2022-12-18T01:35:29.921408100	0.0025039594610165162	0.4110829337404309	0.0060911296857621075	0.35818017
2022-12-18T01:35:30.953510400	0.002523408510073673	0.33697200242866754	0.007488481214720041	0.36109737
2022-12-18T01:35:31.986003600	0.002521959854466534	0.29402148296247654	0.008577467976339641	0.36172897
2022-12-18T01:35:33.022157700	0.0025133151010619686	0.33772052203070446	0.007441996968231223	0.36785278
2022-12-18T01:35:34.063148900	0.002501580358381926	0.2785645924239214	0.008980252431274555	0.367014
2022-12-18T01:35:35.093311600	0.0025279117045175535	0.37734653880846414	0.00669917819439888	0.36765862
2022-12-18T01:35:36.125332400	0.0025209569368603306	0.35839051337053496	0.0070341062132243115	0.36804944
2022-12-18T01:35:37.151298	0.01270367590151138	0.17025447298131702	0.07461581290087707	0.36881408
2022-12-18T01:35:38.180333	0.04930159093230334	0.148860255791325	0.33119378083976425	0.36887497
2022-12-18T01:35:39.203332900	0.05218404089557288	0.1556804535468307	0.3351996972431433	0.36906388
2022-12-18T01:35:40.231333100	0.045554281169478246	0.14883268482490275	0.3060771309949257	0.36937678
2022-12-18T01:35:41.255332400	0.04196136668543606	0.13489973441629077	0.3110559621707359	0.36952612
2022-12-18T01:35:42.279359400	0.04200083241678862	0.14730090908707683	0.2851362742911509	0.36956495
2022-12-18T01:35:43.310772800	0.04418570641380525	0.14027218287313448	0.3149997776377934	0.3697461
2022-12-18T01:35:44.337772700	0.04310710529730619	0.15048527193888772	0.2864539814554879	0.3698924
2022-12-18T01:35:45.367292200	0.046795543191252315	0.17424818801578057	0.26855684253666	0.36998534
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-18T01:35:46.002276400	0.26320257143322884	0.014283873518358666	0.3678034552756478
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-18T01:35:46.002276400	0.5912101188225611	0.046795543191252315	0.36998534202575684
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-18T01:35:46.002276400	0.13489973441629077	0.048863245457672705	0.24343221740530196
startTime	endTime	duration2022-12-18T01:35:11.206599200	2022-12-18T01:35:46.000299200	00:00:34
