time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-18T02:20:52.326096400	0.03372901806830578	0.31845739822399355	0.10591375253459108	0.36380616
2022-12-18T02:20:53.361123500	0.0025136093648027895	0.2697582697810863	0.00931800669852542	0.36404768
2022-12-18T02:20:54.402123	0.0012520033255131401	0.28298249931817276	0.004424313618438446	0.3638242
2022-12-18T02:20:55.437200800	0.04025524530676977	0.3408297511507844	0.11810954052822899	0.3641792
2022-12-18T02:20:56.468203800	0.04925437424915116	0.3274474933277125	0.15041915193364125	0.3640389
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-18T02:20:56.755183900	0.3078950823603499	0.02540085006290853	0.3639792263507843
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-18T02:20:56.755183900	0.3408297511507844	0.04925437424915116	0.36417919397354126
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-18T02:20:56.755183900	0.2697582697810863	0.03372901806830578	0.31845739822399355
startTime	endTime	duration2022-12-18T02:20:52.293097800	2022-12-18T02:20:56.753195600	00:00:04
