time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-18T03:43:48.269007600	0.08775271283650615	0.13204291392430068	0.6645772213631562	0.22043689
2022-12-18T03:43:49.315029400	0.16751837948179027	0.22976132915949202	0.7290973641848366	0.22037074
2022-12-18T03:43:50.391934600	0.2486123818180734	0.3002620674460398	0.8279846466545483	0.22044967
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-18T03:43:50.714234600	0.22068877017661082	0.1679611580454566	0.2204190989335378
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-18T03:43:50.714234600	0.3002620674460398	0.2486123818180734	0.22044967114925385
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-18T03:43:50.714234600	0.13204291392430068	0.08775271283650615	0.13204291392430068
startTime	endTime	duration2022-12-18T03:43:48.236698700	2022-12-18T03:43:50.713226700	00:00:02
