time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-18T03:50:25.319513	0.2187980042821395	0.2797437243066261	0.7821373109421957	0.21089329
2022-12-18T03:50:26.362111800	0.18662476245769394	0.2631350573648128	0.7092356462368132	0.21246062
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-18T03:50:26.855139500	0.27143939083571944	0.20271138336991673	0.2116769552230835
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-18T03:50:26.855139500	0.2797437243066261	0.18662476245769394	0.2797437243066261
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-18T03:50:26.855139500	0.2631350573648128	0.2187980042821395	0.21089328825473785
startTime	endTime	duration2022-12-18T03:50:25.285732500	2022-12-18T03:50:26.854139600	00:00:01
