time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-17T21:14:39.083625700	0.021895842214286934	0.09621071389975855	0.22758216134951562	0.38465387
2022-12-17T21:14:40.109614	0.029076254180710245	0.2199976976127229	0.13216617490195365	0.3847408
2022-12-17T21:14:41.144615500	0.03899955974277642	0.1407509872944952	0.2770819622115837	0.3847463
2022-12-17T21:14:42.173578900	0.046821024722699674	0.15722171880266222	0.29780252422674097	0.38481873
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-17T21:14:43.146206500	0.15354527940240972	0.03419817021511832	0.3847399279475212
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-17T21:14:43.146206500	0.2199976976127229	0.046821024722699674	0.3848187327384949
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-17T21:14:43.146206500	0.09621071389975855	0.021895842214286934	0.09621071389975855
startTime	endTime	duration2022-12-17T21:14:39.040624	2022-12-17T21:14:43.145897400	00:00:04
