time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-18T00:30:29.122990900	0.07199533942819054	0.2558003104945735	0.28145133713478365	0.36574703
2022-12-18T00:30:30.160960500	0.0037596601007401226	0.19500912154879246	0.019279406372790787	0.3658583
2022-12-18T00:30:31.202540800	0.011261741762243116	0.19810063015161206	0.0568485913125273	0.36612585
2022-12-18T00:30:32.234580200	0.056720240744055336	0.2793735277525189	0.20302654013196472	0.36583298
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-18T00:30:33.220598900	0.23207089748687423	0.03593424550880728	0.3658910393714905
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-18T00:30:33.220598900	0.2793735277525189	0.056720240744055336	0.36612585186958313
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-18T00:30:33.220598900	0.19500912154879246	0.07199533942819054	0.2558003104945735
startTime	endTime	duration2022-12-18T00:30:29.084963100	2022-12-18T00:30:33.219599	00:00:04
