time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-18T03:17:53.349859600	0.017620443768077167	0.3163571796375606	0.05569794176400326	0.2143419
2022-12-18T03:17:54.388361300	0.0037650348383191632	0.5791707830046695	0.00650073337399136	0.21297948
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-18T03:17:55.207823200	0.44776398132111506	0.010692739303198166	0.21366068720817566
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-18T03:17:55.207823200	0.5791707830046695	0.0037650348383191632	0.3163571796375606
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-18T03:17:55.207823200	0.3163571796375606	0.017620443768077167	0.2129794806241989
startTime	endTime	duration2022-12-18T03:17:53.314839700	2022-12-18T03:17:55.206824	00:00:01
