time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-18T03:19:07.947740200	0.07386823171885162	0.24253640176319624	0.3045655463750711	0.22454941
2022-12-18T03:19:08.990738100	0.0908708879182322	0.2578276639015983	0.35244816845144167	0.230803
2022-12-18T03:19:10.034737700	0.02871325805557995	0.15314589502323084	0.18748957032915842	0.226467
2022-12-18T03:19:11.071739500	0.21094466759845545	0.32577148009044754	0.6475234343408102	0.22135584
2022-12-18T03:19:12.106734600	0.032677912147743765	0.1319748043594997	0.24760720280159726	0.21730521
2022-12-18T03:19:13.139756700	0.19915349660055973	0.3035676806825781	0.6560431471254089	0.21554947
2022-12-18T03:19:14.172788300	0.027756678664657558	0.14667352288412616	0.189241235356334	0.21558905
2022-12-18T03:19:15.212788600	0.1802885482156482	0.3345460386739433	0.5389050455664244	0.21547982
2022-12-18T03:19:16.254790500	0.23117487001664352	0.32690469333475314	0.707162897107502	0.2155219
2022-12-18T03:19:17.306789400	0.3267591452874297	0.44816492944527164	0.729104675129053	0.21628177
2022-12-18T03:19:18.459791400	0.05957902509459005	0.1517264158307824	0.39267404273911943	0.2160187
2022-12-18T03:19:19.489784100	0.14353179254282697	0.26508093304576075	0.541464038524601	0.2158248
2022-12-18T03:19:20.548789700	0.3135309487771697	0.40645976898844416	0.7713701888810637	0.21578597
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-18T03:19:20.883794900	0.2687984790787409	0.14760380481833757	0.21896399557590485
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-18T03:19:20.883794900	0.44816492944527164	0.3135309487771697	0.24253640176319624
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-18T03:19:20.883794900	0.1319748043594997	0.07386823171885162	0.21547982096672058
startTime	endTime	duration2022-12-18T03:19:07.911738100	2022-12-18T03:19:20.882790700	00:00:12
