time	cpu_load	system_cpu_load	java_cpu_load	memory_load
2022-12-18T03:45:09.627409100	0.09436770473636467	0.13634903280912103	0.6921039540373768	0.22159962
2022-12-18T03:45:10.658557400	0.15008222104397673	0.20531889185659258	0.7309713182594197	0.22134207
2022-12-18T03:45:11.692087700	0.21165377795946405	0.2576802322143048	0.8213815089371622	0.22138014
time	cpu_load	system_cpu_load	memory_load	 Average
2022-12-18T03:45:11.994107	0.19978271896000613	0.1520345679132685	0.2214406132698059
time	cpu_load	system_cpu_load	memory_load	 Highest
2022-12-18T03:45:11.994107	0.2576802322143048	0.21165377795946405	0.22159962356090546
time	cpu_load	system_cpu_load	memory_load	 Lowest
2022-12-18T03:45:11.994107	0.13634903280912103	0.09436770473636467	0.13634903280912103
startTime	endTime	duration2022-12-18T03:45:09.590595700	2022-12-18T03:45:11.993184600	00:00:02
